name,type,city,district,address,longitude,latitude,capacity
新北市新莊區思賢國民小學附設幼兒園,公立,新北市,新莊區,新北市新莊區思賢國民小學附設幼兒園 [242]自立街229號,121.456674,25.045543,226
新北市新莊區裕民國民小學附設幼兒園,公立,新北市,新莊區,新北市新莊區裕民國民小學附設幼兒園 [242]裕民街123號,121.4180333,25.0218042,180
新北市立新莊幼兒園,公立,新北市,新莊區,新北市立新莊幼兒園 [242]中港路350號,121.4519486,25.0464969,163
新北市立新莊幼兒園中心分班,公立,新北市,新莊區,新北市立新莊幼兒園中心分班 [242]福營路277號,121.427804,25.029391,120
新北市立新莊幼兒園三合分班,公立,新北市,新莊區,新北市立新莊幼兒園三合分班 [242]瓊林路34號,121.4487764,25.0310613,34
新北市新莊區新泰國民小學附設幼兒園,公立,新北市,新莊區,新北市新莊區新泰國民小學附設幼兒園 [242]公園一路91號,121.4437563,25.037911,152
新北市新莊區榮富國民小學附設幼兒園,公立,新北市,新莊區,新北市新莊區榮富國民小學附設幼兒園 [242]中和街193號,121.447515,25.0517741,60
新北市新莊區中信國民小學附設幼兒園,公立,新北市,新莊區,新北市新莊區中信國民小學附設幼兒園 [242]中信街168號,121.4479722,25.0562018,120
新北市新莊區興化國民小學附設幼兒園,公立,新北市,新莊區,新北市新莊區興化國民小學附設幼兒園 [242]五工二路50巷2號,121.461594,25.065854,120
新北市新莊區豐年國民小學附設幼兒園,公立,新北市,新莊區,新北市新莊區豐年國民小學附設幼兒園 [242]瓊泰路116號,121.44337,25.0308533,180
新北市新莊區光華國民小學附設幼兒園,公立,新北市,新莊區,新北市新莊區光華國民小學附設幼兒園 [242]龍安路452號,121.4251486,25.0178239,60
新北市立頭前國民中學附設幼兒園,公立,新北市,新莊區,新北市立頭前國民中學附設幼兒園 [242]中原路2號,121.4589197,25.0545816,90
新北市立新泰國民中學附設幼兒園,公立,新北市,新莊區,新北市立新泰國民中學附設幼兒園 [242]新泰路359號,121.444305,25.0425875,180
新北市私立安安幼兒園,私立,新北市,新莊區,新北市私立安安幼兒園 [242]民安西路150巷1號,121.4257849,25.016431,90
新北市私立維尼芽幼兒園,私立,新北市,新莊區,新北市私立維尼芽幼兒園 [242]後港一路76巷14弄3號1樓、建安街40巷7號1樓,121.427147,25.025334,58
新北市私立太陽花幼兒園,私立,新北市,新莊區,新北市私立太陽花幼兒園 [242]中正路425號1.2樓,121.4441582,25.0341605,150
新北市私立思源幼兒園,私立,新北市,新莊區,新北市私立思源幼兒園 [242]思源路287巷1弄88號,121.4589249,25.04705,90
新北市私立吉尼爾幼兒園,私立,新北市,新莊區,新北市私立吉尼爾幼兒園 [242]中華路2段159號1、2樓,121.4527997,25.0500717,56
新北市私立生活家幼兒園,私立,新北市,新莊區,新北市私立生活家幼兒園 [242]瓊泰路36號1樓、38號1、2樓,121.444103,25.028673,32
新北市私立悠幼幼兒園,私立,新北市,新莊區,新北市私立悠幼幼兒園 [242]中信街68號2樓之1(1、2樓)、68號(2樓共同使用部分),121.448654,25.051959,194
新北市私立超級小太陽幼兒園,私立,新北市,新莊區,新北市私立超級小太陽幼兒園 [242]天泉二街22巷1號1樓,121.414978,25.025237,38
新北市私立和智幼兒園,私立,新北市,新莊區,新北市私立和智幼兒園 [242]新莊市昌平街71巷20號1樓、22號1樓,121.4535651,25.053899,39
財團法人天主教會台北教區附設新北市私立鳴遠幼兒園,私立,新北市,新莊區,財團法人天主教會台北教區附設新北市私立鳴遠幼兒園 [242]新興街1號,121.45276,25.036539,300
新北市私立親親袋鼠幼兒園,私立,新北市,新莊區,新北市私立親親袋鼠幼兒園 [242]思源路87巷11號1樓、11之1號1樓,121.458503,25.040913,145
新北市私立傑安幼兒園,私立,新北市,新莊區,新北市私立傑安幼兒園 [242]中正路161號1樓,121.455226,25.03653,30
新北市私立愛蜜立幼兒園,私立,新北市,新莊區,新北市私立愛蜜立幼兒園 [242]西盛街199之1號1、2樓,121.4282086,25.017022,29
建豐建設股份有限公司附設新北市私立卡爾維德幼兒園,私立,新北市,新莊區,建豐建設股份有限公司附設新北市私立卡爾維德幼兒園 [242]復興路3段19號1.2.3樓,121.460634,25.0446544,117
新北市私立大世紀幼兒園,私立,新北市,新莊區,新北市私立大世紀幼兒園 [242]公園路129號2樓,121.456949,25.0408291,170
新北市私立晨光幼兒園,私立,新北市,新莊區,新北市私立晨光幼兒園 [242]雙鳳路90巷3弄5號,121.4145209,25.028507,120
新北市私立新榮富新莊幼兒園,私立,新北市,新莊區,"新北市私立新榮富新莊幼兒園 [242]中和街204巷1、3號,218巷2、6號,中信里12鄰中和街1、3、5、7、11號",121.4480655,25.0504339,180
新北市私立何嘉仁昌隆幼兒園,私立,新北市,新莊區,新北市私立何嘉仁昌隆幼兒園 [242]昌隆街67號2樓、69號2樓、75號2樓,121.457225,25.051318,135
新北市私立勵輝國際幼兒園,私立,新北市,新莊區,新北市私立勵輝國際幼兒園 [242]頭前路26號2樓（2、3層）,121.4678113,25.0525194,84
新北市私立永錡裕民幼兒園,私立,新北市,新莊區,新北市私立永錡裕民幼兒園 [242]龍安路67號1~3樓,121.4156235,25.0215661,83
新北市私立何嘉仁幼兒園,私立,新北市,新莊區,新北市私立何嘉仁幼兒園 [242]中和街155巷24弄26號1樓,121.446728,25.050813,150
新北市私立勵輝幼兒園,私立,新北市,新莊區,新北市私立勵輝幼兒園 [242]頭前路26號1樓,121.4678113,25.0525194,60
新北市私立傑瑞兒童村幼兒園,私立,新北市,新莊區,"新北市私立傑瑞兒童村幼兒園 [242]中正路887-27號1,2樓、887-27號2樓之1號",121.41641,25.0233185,150
新北市私立榮欣幼兒園,私立,新北市,新莊區,新北市私立榮欣幼兒園 [242]中和街191巷47號1樓、51號1樓,121.4480655,25.0504339,33
新北市私立新榮富幼兒園,私立,新北市,新莊區,新北市私立新榮富幼兒園 [242]中和街218巷1號1樓,121.4480655,25.0504339,30
新北市私立塏地安幼兒園,私立,新北市,新莊區,新北市私立塏地安幼兒園 [242]化成路492巷10號,121.467135,25.0517479,40
新北市私立文笙幼兒園,私立,新北市,新莊區,"新北市私立文笙幼兒園 [242]昌隆街86號1,2樓88號1,2樓",121.4559411,25.0506961,80
新北市私立建和幼兒園,私立,新北市,新莊區,新北市私立建和幼兒園 [242]中正路149號2樓,121.4562411,25.0366771,80
新北市私立民生幼兒園,私立,新北市,新莊區,新北市私立民生幼兒園 [242]自立街214巷9弄1號、3號,121.457434,25.045202,102
新北市私立凱達格蘭幼兒園,私立,新北市,新莊區,新北市私立凱達格蘭幼兒園 [242]昌明街32號1樓及地下室（部分使用）、36號1樓及地下室（部分使用）,121.456671,25.052453,33
新北市私立惠文小熊森林幼兒園,私立,新北市,新莊區,新北市私立惠文小熊森林幼兒園 [242]建安街9巷7號1樓,121.4290805,25.0265731,30
新北市私立喬聖幼兒園,私立,新北市,新莊區,新北市私立喬聖幼兒園 [242]中原路135號1樓、137號2樓之1,121.4547528,25.0542205,80
新北市私立惠群幼兒園,私立,新北市,新莊區,新北市私立惠群幼兒園 [242]化成路143號,121.465518,25.048697,45
新北市私立寧馨園幼兒園,私立,新北市,新莊區,新北市私立寧馨園幼兒園 [242]龍安路517號1樓,121.427091,25.017897,39
新北市私立傑出幼兒園,私立,新北市,新莊區,新北市私立傑出幼兒園 [242]中原東路50號1~2樓,121.4640463,25.0546924,38
新北市私立僑治亞頭前幼兒園,私立,新北市,新莊區,新北市私立僑治亞頭前幼兒園 [242]化成路540之2號(1樓),121.466497,25.053239,34
新北市私立捷群幼兒園,私立,新北市,新莊區,新北市私立捷群幼兒園 [242]建安街16巷6號1樓,121.4282349,25.0265563,30
新北市私立永錡光華幼兒園,私立,新北市,新莊區,新北市私立永錡光華幼兒園 [242]民安西路410巷15號3樓,121.428039,25.0088949,37
新北市私立幼愛幼兒園,私立,新北市,新莊區,新北市私立幼愛幼兒園 [242]建中街116巷1弄4號1樓，忠孝里9鄰建中街124、126、128號1樓,121.445399,25.03667,80
新北市私立欣園幼兒園,私立,新北市,新莊區,新北市私立欣園幼兒園 [242]中港路207巷14號,121.4537559,25.041888,135
新北市私立榮富幼兒園,私立,新北市,新莊區,"新北市私立榮富幼兒園 [242]中和街155巷24弄26號2,3樓",121.4480655,25.0504339,250
新北市私立意秋幼兒園,私立,新北市,新莊區,"新北市私立意秋幼兒園 [242]後港一路192號1,2,3樓",121.432619,25.027923,200
新北市私立格登幼兒園,私立,新北市,新莊區,"新北市私立格登幼兒園 [242]中信街109號1,2樓，111號1樓",121.447696,25.053848,122
新北市私立慷乃兒幼兒園,私立,新北市,新莊區,新北市私立慷乃兒幼兒園 [242]中平路178號2樓、182號1樓,121.44495,25.047875,75
新北市私立育誠幼兒園,私立,新北市,新莊區,新北市私立育誠幼兒園 [242]中榮街56巷13弄2、6、8號1樓，中原里11鄰中港路中慶巷39、41號1樓,121.449137,25.053583,110
新北市私立愛德華幼兒園,私立,新北市,新莊區,新北市私立愛德華幼兒園 [242]和興街41號1~2樓,121.446669,25.040253,47
新北市私立青園幼兒園,私立,新北市,新莊區,新北市私立青園幼兒園 [242]中港路338之1號1樓，中安街5巷21號2樓,121.4521746,25.0459975,90
新北市私立永松幼兒園,私立,新北市,新莊區,新北市私立永松幼兒園 [242]光華街24、26號1、2樓,121.428684,25.011047,89
新北市私立千暉幼兒園,私立,新北市,新莊區,新北市私立千暉幼兒園 [242]八德街95巷1弄2、4號1樓、2-1、4-1號2樓、3弄1、3、5、7號1樓,121.4247655,25.0212611,269
新北市私立夏恩昌隆幼兒園,私立,新北市,新莊區,新北市私立夏恩昌隆幼兒園 [242]中原路117號2樓之1、2樓之2,121.4554353,25.054218,67
新北市私立健群幼兒園,私立,新北市,新莊區,"新北市私立健群幼兒園 [242]龍安路78號2樓,80號1,2樓",121.417346,25.020599,58
天億文教事業股份有限公司附設新北市私立皇家幼兒園,私立,新北市,新莊區,天億文教事業股份有限公司附設新北市私立皇家幼兒園 [242]中和街46號,121.4482086,25.0443705,60
新北市私立奇異鳥幼兒園,私立,新北市,新莊區,新北市私立奇異鳥幼兒園 [242]四維路19號3樓,121.4239238,25.0240033,120
新北市私立宏仁幼兒園,私立,新北市,新莊區,新北市私立宏仁幼兒園 [242]中平路6巷42、44號,121.445802,25.042638,57
新北市私立心慈幼兒園,私立,新北市,新莊區,新北市私立心慈幼兒園 [242]中正路700-14號1-~2樓、700-15號1~2樓,121.4184041,25.027624,62
新北市私立育全幼兒園,私立,新北市,新莊區,新北市私立育全幼兒園 [242]裕民街85巷5號、9號及55巷14號,121.41911,25.023625,120
新北市私立僑治亞幼兒園,私立,新北市,新莊區,新北市私立僑治亞幼兒園 [242]中港路629號1樓,121.4508919,25.0540079,60
新北市私立僑治亞幼兒園中港分班,私立,新北市,新莊區,新北市私立僑治亞幼兒園中港分班 [242]中港路629號2樓,121.4508919,25.0540079,50
新北市私立成德幼兒園,私立,新北市,新莊區,新北市私立成德幼兒園 [242]民安東路48號1、2、3樓,121.429621,25.0206256,90
新北市私立惠文領袖幼兒園,私立,新北市,新莊區,新北市私立惠文領袖幼兒園 [242]民安路207巷24號1、2、3樓,121.4274779,25.0233552,150
新北市私立尼爾生幼兒園,私立,新北市,新莊區,新北市私立尼爾生幼兒園 [242]中平路81巷4號1樓、2樓,121.444486,25.045439,53
新北市私立成功幼兒園,私立,新北市,新莊區,新北市私立成功幼兒園 [242]四維路20號1樓、2樓、3樓,121.4233071,25.0243551,195
新北市私立杜克幼兒園,私立,新北市,新莊區,新北市私立杜克幼兒園 [242]建福路58巷2號、4號,121.426268,25.027347,43
輔仁大學學校財團法人輔仁大學附設新北市私立幼兒園,私立,新北市,新莊區,輔仁大學學校財團法人輔仁大學附設新北市私立幼兒園 [242]中正路510號,121.4348098,25.0354913,280
新北市私立育誠中榮幼兒園,私立,新北市,新莊區,新北市私立育誠中榮幼兒園 [242]中榮街56巷13弄1號1樓、中原里14鄰中榮街9號1樓,121.449137,25.053583,55
新北市私立永錡幼兒園,私立,新北市,新莊區,新北市私立永錡幼兒園 [242]民安西路410巷15號1.2樓,121.428039,25.0088949,60
新北市私立勁寶兒晨星園幼兒園,私立,新北市,新莊區,新北市私立勁寶兒晨星園幼兒園 [242]昌隆街5號2樓、7號1、2樓、9號2樓,121.453944,25.050989,80
新北市私立文理幼兒園,私立,新北市,新莊區,新北市私立文理幼兒園 [242]中泰街104巷5弄9號及11號1樓中全里16鄰中泰街116號1樓,121.4483428,25.046609,75
財團法人天主教會台北教區附設新北市私立恆毅幼兒園,私立,新北市,新莊區,財團法人天主教會台北教區附設新北市私立恆毅幼兒園 [242]中正路128巷5號1樓、2樓,121.45276,25.036539,90
新北市私立新育幼幼兒園,私立,新北市,新莊區,新北市私立新育幼幼兒園 [242]民樂街49號、55號,121.457871,25.041459,57
新北市私立妙博士幼兒園,私立,新北市,新莊區,新北市私立妙博士幼兒園 [242]景德路212號1樓至2樓,121.448912,25.0338119,41
新北市私立福華幼兒園,私立,新北市,新莊區,新北市私立福華幼兒園 [242]德豐街1號1樓,121.45147,25.04432,278
新北市私立儒林幼兒園,私立,新北市,新莊區,"新北市私立儒林幼兒園 [242]中正路新生巷73,75號1樓",121.4174392,25.022137,42
新北市私立及人幼兒園,私立,新北市,新莊區,新北市私立及人幼兒園 [242]中誠街118巷9號2樓及11號1、2樓,121.449179,25.0479046,68
新北市私立惠園幼兒園,私立,新北市,新莊區,"新北市私立惠園幼兒園 [242]中正路新雅巷20號1,2樓",121.4185753,25.0251236,59
新北市私立楷模幼兒園,私立,新北市,新莊區,新北市私立楷模幼兒園 [242]民安路177號2樓,121.4258723,25.0231567,104
新北市私立大鵬鳥幼兒園,私立,新北市,新莊區,新北市私立大鵬鳥幼兒園 [242]中原路105號1樓、2樓之3、2樓之5,121.455696,25.054088,58
新北市私立互仁幼兒園,私立,新北市,新莊區,新北市私立互仁幼兒園 [242]福壽街99巷6弄1號1樓,121.4569471,25.0505906,90
新北市私立寶貝家族幼兒園,私立,新北市,新莊區,新北市私立寶貝家族幼兒園 [242]新泰路17號1樓,121.4493745,25.0322878,59
新北市私立民安幼兒園,私立,新北市,新莊區,新北市私立民安幼兒園 [242]民安西路137號2樓及龍安路456號2樓,121.4263551,25.0171737,240
新北市私立蓮育幼兒園,私立,新北市,新莊區,新北市私立蓮育幼兒園 [242]瓊林路瓊英巷7號及9號1樓,121.443394,25.027424,33
新北市私立永錡新莊幼兒園,私立,新北市,新莊區,新北市私立永錡新莊幼兒園 [242]民安西路410巷19號1、2、3樓,121.428039,25.0088949,166
新北市私立吉的堡英勝幼兒園,私立,新北市,新莊區,新北市私立吉的堡英勝幼兒園 [242]富貴路88號1、2、3樓,121.4567222,25.0574684,300
新北市私立成德菁英幼兒園,私立,新北市,新莊區,新北市私立成德菁英幼兒園 [242]民安東路66號1、2、3樓,121.4296751,25.0207496,705
社團法人新竹市教保人員協會附設新北市私立新莊聯合幼兒園,私立,新北市,新莊區,社團法人新竹市教保人員協會附設新北市私立新莊聯合幼兒園 [242]中平路439號,121.4434305,25.0559488,105
財團法人三之三生命教育基金會附設新北市私立昌平非營利幼兒園(新北市政府委託辦理),非營利,新北市,新莊區,財團法人三之三生命教育基金會附設新北市私立昌平非營利幼兒園(新北市政府委託辦理) [242]昌平街200號1、2樓,121.4547095,25.0563173,120
新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),非營利,新北市,新莊區,新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理) [242]中平路385號1樓,121.4438365,25.0535488,120
新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),非營利,新北市,新莊區,新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理) [242]富國路105號1樓,121.4226136,25.0252883,90
新北市泰山區同榮國民小學附設幼兒園,公立,新北市,泰山區,新北市泰山區同榮國民小學附設幼兒園 [243]公園路33號,121.4276721,25.0543026,180
新北市立泰山國民中學附設幼兒園,公立,新北市,泰山區,新北市立泰山國民中學附設幼兒園 [243]泰林路二段498號,121.4246015,25.0639896,60
新北市泰山區明志國民小學附設幼兒園,公立,新北市,泰山區,新北市泰山區明志國民小學附設幼兒園 [243]新生路2號,121.4265193,25.0448023,166
新北市泰山區泰山國民小學附設幼兒園,公立,新北市,泰山區,新北市泰山區泰山國民小學附設幼兒園 [243]泰林路二段255號,121.4315562,25.0614848,180
新北市立泰山幼兒園,公立,新北市,泰山區,新北市立泰山幼兒園 [243]公園路52號1樓及2樓,121.4283144,25.0548692,105
新北市立泰山幼兒園明志分班,公立,新北市,泰山區,新北市立泰山幼兒園明志分班 [243]明志路二段426號3樓,121.4246656,25.0437431,57
新北市立泰山幼兒園貴和分班,公立,新北市,泰山區,新北市立泰山幼兒園貴和分班 [243]明志路三段365號2樓,121.4218094,25.0345107,48
財團法人天主教瑪利亞方濟各傳教女修會附設新北市私立曉明幼兒園,私立,新北市,泰山區,財團法人天主教瑪利亞方濟各傳教女修會附設新北市私立曉明幼兒園 [243]應化街6巷5號,121.4247082,25.0441677,133
新北市私立育榕幼兒園,私立,新北市,泰山區,新北市私立育榕幼兒園 [243]泰林路2段261號1樓,121.430901,25.062471,29
新北市私立喬安幼兒園,私立,新北市,泰山區,新北市私立喬安幼兒園 [243]明志路三段142巷8號3樓之1號,121.424763,25.039923,80
新北市私立仁愛幼兒園,私立,新北市,泰山區,新北市私立仁愛幼兒園 [243]仁愛路60號1樓,121.4322525,25.0573461,39
新北市私立晴幼幼兒園,私立,新北市,泰山區,新北市私立晴幼幼兒園 [243]明志路2段273巷5弄20號,121.428293,25.047908,36
新北市私立泰山慈惠幼兒園,私立,新北市,泰山區,新北市私立泰山慈惠幼兒園 [243]明志路3段454巷4號、6號,121.4205799,25.0324883,90
新北市私立心翔幼兒園,私立,新北市,泰山區,新北市私立心翔幼兒園 [243]辭修路10之11號1樓,121.4297285,25.0581863,31
新北市私立振德幼兒園,私立,新北市,泰山區,新北市私立振德幼兒園 [243]民權街14巷6號1、2、3樓,121.427858,25.050657,43
財團法人臺灣省天主教道明傳教修女會附設新北市私立道明幼兒園,私立,新北市,泰山區,財團法人臺灣省天主教道明傳教修女會附設新北市私立道明幼兒園 [243]明志路三段295號,121.4228781,25.0364234,90
新北市私立青樺幼兒園,私立,新北市,泰山區,新北市私立青樺幼兒園 [243]民生路17巷27、29號,121.4296573,25.0517656,60
新北市私立泰山天藍幼兒園,私立,新北市,泰山區,新北市私立泰山天藍幼兒園 [243]中央路36巷7號1樓、夾層、2樓,121.4262221,25.0428088,40
新北市私立華菂幼兒園,私立,新北市,泰山區,新北市私立華菂幼兒園 [243]民生路20號,121.4303032,25.0525033,90
新北市私立及幼幼兒園,私立,新北市,泰山區,新北市私立及幼幼兒園 [243]仁愛路6巷7弄9號1、2樓,121.4313478,25.0536323,59
新北市私立比佛利幼兒園,私立,新北市,泰山區,新北市私立比佛利幼兒園 [243]仁德路97巷2號1、2樓及105號1、2樓,121.4330951,25.0562845,71
新北市私立黎明幼兒園,私立,新北市,泰山區,新北市私立黎明幼兒園 [243]泰林路二段471號、471之1號、475號、475-1號,121.4250653,25.063895,55
新北市私立比陽幼兒園,私立,新北市,泰山區,新北市私立比陽幼兒園 [243]仁德路67號1、2樓,121.4341977,25.0567165,28
新北市私立新仁愛幼兒園,私立,新北市,泰山區,新北市私立新仁愛幼兒園 [243]福興二街37號1樓,121.4322525,25.0573461,73
新北市林口區麗林國民小學附設幼兒園,公立,新北市,林口區,新北市林口區麗林國民小學附設幼兒園 [244]公園路46號,121.3682287,25.0686085,90
新北市林口區麗園國民小學附設幼兒園,公立,新北市,林口區,新北市林口區麗園國民小學附設幼兒園 [244]忠孝路591號,121.3762532,25.0684483,106
新北市林口區南勢國民小學附設幼兒園,公立,新北市,林口區,新北市林口區南勢國民小學附設幼兒園 [244]南勢五街2號,121.358095,25.0746328,60
新北市林口區林口國民小學附設幼兒園,公立,新北市,林口區,新北市林口區林口國民小學附設幼兒園 [244]林口路76號,121.3896303,25.080762,120
新北市林口區頭湖國民小學附設幼兒園,公立,新北市,林口區,新北市林口區頭湖國民小學附設幼兒園 [244]民權路101號,121.372962,25.082093,90
新北市林口區瑞平國民小學附設幼兒園,公立,新北市,林口區,新北市林口區瑞平國民小學附設幼兒園 [244]後坑34之1號,121.3490501,25.1283279,30
新北市林口區興福國民小學附設幼兒園,公立,新北市,林口區,新北市林口區興福國民小學附設幼兒園 [244]10之1號,121.313041,25.111835,30
新北市立崇林國民中學附設幼兒園,公立,新北市,林口區,新北市立崇林國民中學附設幼兒園 [244]文化一路一段20號,121.3701667,25.0684112,60
新北市立林口幼兒園,公立,新北市,林口區,新北市立林口幼兒園 [244]自強三街30號,121.3986428,25.0769687,120
新北市立林口幼兒園湖北分班,公立,新北市,林口區,新北市立林口幼兒園湖北分班 [244]後湖17-6號1樓,121.38683,25.09617,30
新北市立林口幼兒園忠孝分班,公立,新北市,林口區,新北市立林口幼兒園忠孝分班 [244]忠孝路569巷17號1樓,121.373798,25.06889,80
新北市林口區嘉寶國民小學附設幼兒園,公立,新北市,林口區,新北市林口區嘉寶國民小學附設幼兒園 [244]嘉寶里22號,121.339556,25.108337,30
新北市私立林口幼兒園,私立,新北市,林口區,新北市私立林口幼兒園 [244]林口路89號,121.389327,25.0798935,90
新北市私立福林幼兒園,私立,新北市,林口區,新北市私立福林幼兒園 [244]文化一路1段100巷12號,121.3739349,25.0705409,180
新北市私立愛林幼兒園,私立,新北市,林口區,新北市私立愛林幼兒園 [244]公園路42號,121.3672852,25.0680411,60
新北市私立吉而堡幼兒園,私立,新北市,林口區,新北市私立吉而堡幼兒園 [244]中北三街56號1、2、3樓,121.38457,25.085734,171
新北市私立林口愛丁堡幼兒園,私立,新北市,林口區,新北市私立林口愛丁堡幼兒園 [244]中興街30號1、2樓,121.388544,25.077042,29
新北市私立千愛幼兒園,私立,新北市,林口區,新北市私立千愛幼兒園 [244]忠孝路646巷9號1樓,121.379165,25.06768,100
新北市私立智盛幼兒園,私立,新北市,林口區,新北市私立智盛幼兒園 [244]文化1路1段120號（1層）、2、3樓,121.374294,25.071668,115
新北市私立萬美幼兒園,私立,新北市,林口區,新北市私立萬美幼兒園 [244]文化二路一段260巷7號之4〈1~2樓〉,121.3718372,25.0733063,54
新北市私立翔祥幼兒園,私立,新北市,林口區,新北市私立翔祥幼兒園 [244]麗園二街13巷2號1樓、夾層、2樓,121.3793909,25.069696,84
新北市私立心兒園幼兒園,私立,新北市,林口區,新北市私立心兒園幼兒園 [244]八德路48巷37號1、2、3樓,121.3672276,25.0676621,70
新北市私立愛霖幼兒園,私立,新北市,林口區,新北市私立愛霖幼兒園 [244]公園路40號1、2樓,121.3672852,25.0680411,126
新北市私立文達幼兒園,私立,新北市,林口區,新北市私立文達幼兒園 [244]中正路514巷4弄2號1、2樓,121.382035,25.077754,40
新北市私立心語幼兒園,私立,新北市,林口區,新北市私立心語幼兒園 [244]竹林路53巷11號1樓,121.3867536,25.0784374,60
新北市私立愛林城堡幼兒園,私立,新北市,林口區,新北市私立愛林城堡幼兒園 [244]公園路45號1、2、3樓,121.3672852,25.0680411,176
新北市私立林口啟文幼兒園,私立,新北市,林口區,新北市私立林口啟文幼兒園 [244]忠孝路589巷5號1、2、3樓,121.375325,25.06892,180
新北市私立奇異鳥麗林幼兒園,私立,新北市,林口區,新北市私立奇異鳥麗林幼兒園 [244]公園路138號1樓、2樓、2樓之1,121.3713042,25.0715172,65
新北市私立南蒂亞幼兒園,私立,新北市,林口區,新北市私立南蒂亞幼兒園 [244]麗園路94號1、2樓,121.372001,25.0682293,60
新北市私立溫德爾林口幼兒園,私立,新北市,林口區,新北市私立溫德爾林口幼兒園 [244]中正路518之1號,121.381518,25.077247,300
新北市私立微笑幼兒園,私立,新北市,林口區,新北市私立微笑幼兒園 [244]八德路18號1樓,121.3682396,25.0673553,95
新北市私立華邇街幼兒園,私立,新北市,林口區,新北市私立華邇街幼兒園 [244]忠孝路542巷8之1號1樓,121.37272,25.066968,60
新北市私立勁寶兒林口幼兒園,私立,新北市,林口區,新北市私立勁寶兒林口幼兒園 [244]隆林街101巷2號1、2、3樓,121.3850677,25.0742643,120
新北市私立小木屋蒙特梭利幼兒園,私立,新北市,林口區,新北市私立小木屋蒙特梭利幼兒園 [244]民族路9號1樓,121.3638737,25.0734908,136
財團法人華山愛德教育基金會附設新北市私立林口愛德幼兒園,私立,新北市,林口區,財團法人華山愛德教育基金會附設新北市私立林口愛德幼兒園 [244]忠孝路542巷11弄2之5號1樓至3樓,121.3728223,25.0669309,150
新北市私立福祿貝爾幼兒園,私立,新北市,林口區,新北市私立福祿貝爾幼兒園 [244]民權路110號1、2樓,121.374007,25.0827132,180
龍騰文化事業股份有限公司附設新北市私立林口康橋國際幼兒園,私立,新北市,林口區,龍騰文化事業股份有限公司附設新北市私立林口康橋國際幼兒園 [244]興林一街91巷13號1樓,121.389928,25.0741868,300
新北市私立新林幼兒園,私立,新北市,林口區,新北市私立新林幼兒園 [244]中北三街52號,121.3585743,25.0702745,127
新北市私立華邇街美善幼兒園,私立,新北市,林口區,新北市私立華邇街美善幼兒園 [244]忠孝路542巷10弄5號,121.37272,25.066968,72
新北市私立萬美憶月幼兒園,私立,新北市,林口區,新北市私立萬美憶月幼兒園 [244]文化一路2段175、177、179號1樓及夾層,121.3718372,25.0733063,90
新北市新林非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),非營利,新北市,林口區,新北市新林非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理) [244]三民路101號1樓,121.3595654,25.0696631,136
新北市文創非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,新北市,林口區,新北市文創非營利幼兒園(委託財團法人三之三生命教育基金會辦理) [244]文化一路一段201號、201-1號、201-2號、201-3號,121.3722981,24.9469921,90
新北市文仁非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理),非營利,新北市,林口區,新北市文仁非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理) [244]民治路3號、3之1號、3之2號、3之3號、3之5號,121.3771292,25.0757339,90
新北市蘆洲區鷺江國民小學附設幼兒園,公立,新北市,蘆洲區,新北市蘆洲區鷺江國民小學附設幼兒園 [247]民族路7號,121.4766525,25.085096,166
新北市蘆洲區成功國民小學附設幼兒園,公立,新北市,蘆洲區,新北市蘆洲區成功國民小學附設幼兒園 [247]長安街311號,121.457378,25.0856724,106
新北市立蘆洲幼兒園,公立,新北市,蘆洲區,新北市立蘆洲幼兒園 [247]永平街1號2樓,121.4593638,25.0902727,150
新北市蘆洲區蘆洲國民小學附設幼兒園,公立,新北市,蘆洲區,新北市蘆洲區蘆洲國民小學附設幼兒園 [247]中正路100號,121.4699352,25.084152,166
新北市蘆洲區忠義國民小學附設幼兒園,公立,新北市,蘆洲區,新北市蘆洲區忠義國民小學附設幼兒園 [247]光榮路99號,121.4635369,25.0898139,30
新北市立蘆洲國民中學附設幼兒園,公立,新北市,蘆洲區,新北市立蘆洲國民中學附設幼兒園 [247]中正路265號,121.4663875,25.0868724,136
新北市蘆洲區仁愛國民小學附設幼兒園,公立,新北市,蘆洲區,新北市蘆洲區仁愛國民小學附設幼兒園 [247]民族路488號,121.4705266,25.0912244,226
新北市私立愛丁堡幼兒園,私立,新北市,蘆洲區,新北市私立愛丁堡幼兒園 [247]光榮路103號1樓、2樓,121.4647324,25.089731,120
新北市私立兜群育資優幼兒園,私立,新北市,蘆洲區,"新北市私立兜群育資優幼兒園 [247]永平街53,55號1樓",121.4577169,25.091381,30
新北市私立佳辰幼兒園,私立,新北市,蘆洲區,新北市私立佳辰幼兒園 [247]民族路218號1、2、3樓,121.479723,25.087867,130
